docId,filename,0 thursday delicious country,1 don tomâ annie,2 godfrey duty enclosed,3 15 bought type,4 page states colors,5 today douglass april,6 eleven regular armored,7 31 chilly young,8 â tom evening,9 1942 tom sunday
0,diary.txt,0.027608780730707452,0.13338519416256372,0.044651673795209616,0.030882794600074245,0.0754163275532364,0.03352130493343802,0.029213908763344766,0.03673688647332104,0.34878666479731213,0.23979646419079265
1,diaryNew.txt,0.02785916558777957,0.14057901110670823,0.04404603050965208,0.03344791465601907,0.024756764904335243,0.03721920663982182,0.03343028327417598,0.03484092164097952,0.374765508030751,0.24905519364977755
